Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site34,34,NA,NA,Jun2019,2019,NA,JuneJuly2019,skipped,Bushnell
UWSS,Site34,34,2019-04-21,2019-06-01,Sep2019,2019,April;May;June,SeptoNov2019,wrong date,Bushnell
UWSS,Site34,34,2020-09-15,2019-12-30,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site34,34,2019-12-30,2020-01-26,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site34,34,2020-01-26,2020-02-06,Feb2020,2020,January;February;March,February 2020,wrong date,Bushnell
UWSS,Site34,34,2020-03-01,2020-04-28,Apr2020,2020,March;April,April 2020,,Bushnell
UWSS,Site34,34,2020-04-28,2020-06-01,May2020,2020,April;May;June,May 2020,,Bushnell
UWSS,Site34,34,2020-06-01,2020-07-09,Jun2020,2020,May;June,June 2020,,Bushnell
UWSS,Site34,34,2020-07-09,2020-08-13,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site34,34,2020-08-13,2020-10-02,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site34,34,2020-10-15,2020-12-05,Nov2020,2020,October;November;November,November 2020,,Bushnell
UWSS,Site34,34,2020-12-05,2020-12-13,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site34,34,2021-01-25,2021-03-29,Mar2021,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site34,34,2021-03-29,2021-05-31,May2021,2021,March;April;May,May2021,,Bushnell
UWSS,Site34,34,2021-05-31,2021-08-04,Jul2021,2021,May;June;July;August,July 2021,,Bushnell
UWSS,Site34,34,2021-08-04,2021-09-04,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site34,34,2021-09-04,2021-09-24,Oct2021,2021,September,October 2021,,Bushnell
UWSS,Site34,34,2021-09-24,2022-06-19,Jun2022,2022,Sep-Jun,June 2022,,Bushnell
UWSS,Site34,34,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Bushnell
UWSS,Site34,34,2022-07-17,2022-08-14,Aug2022,2022,July;August,August2022,,Bushnell
UWSS,Site34,34,2022-08-14,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
UWSS,Site34,34,2022-10-02,2023-04-14,Jun2023,2023,October;November;November; December; January;February;March;April,June2023`,,Bushnell
,,,,,,,,,,
UWSS,Site35,35,NA,NA,Aug2018,2018,NA,Aug 25th check,,Bushnell
UWSS,Site35,35,2018-08-28,2018-09-22,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site35,35,2018-09-22,2018-10-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site35,35,2018-10-28,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site35,35,2018-12-31,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site35,35,2019-01-30,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site35,35,2019-03-30,2019-06-28,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site35,35,2019-06-28,2019-11-09,Sep2019,2019,June;July;August;September;October;November,SeptoNov2019,,Bushnell
UWSS,Site35,35,2019-11-09,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site35,35,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site35,35,2020-01-25,2020-02-29,Feb2020,2020,January;February;March,February 2020,,Bushnell
UWSS,Site35,35,2020-03-01,2020-04-29,Apr2020,2020,March;April,April 2020,,Bushnell
UWSS,Site35,35,NA,NA,May2020,2020,NA,May 2020,skipped,Bushnell
UWSS,Site35,35,NA,NA,Jun2020,2020,NA,June 2020,skipped,Bushnell
UWSS,Site35,35,2020-05-30,2020-08-13,Jul2020,2020,May;June;July;August,July 2020,,Bushnell
UWSS,Site35,35,2020-08-13,2020-10-22,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site35,35,2020-10-22,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site35,35,2020-12-05,2021-01-22,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site35a,35a,2021-03-02,2021-03-29,Mar2021,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site35a,35a,2021-03-29,2021-05-31,May2021,2021,March;April;May,May2021,,Bushnell
UWSS,Site35a,35a,2021-05-31,2021-08-03,Jul2021,2021,May;June;July;August,July 2021,,Bushnell
UWSS,Site35a,35a,2021-08-03,2021-09-04,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site35a,35a,2021-09-04,2021-10-23,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site35a,35a,2021-10-23,2022-04-22,Jun2022,2022,Oct-April,June2022,,Bushnell
UWSS,Site35a,35a,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Bushnell
UWSS,Site35a,35a,2022-07-17,2022-08-20,Aug2022,2022,July;August,August2022,,Bushnell
UWSS,Site35a,35a,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
UWSS,Site35a,35a,2022-10-02,2022-12-25,Jun2023,2023,October;November;December,June2023,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site36,36,2018-07-31,2018-08-25,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site36,36,2018-08-25,2018-09-22,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site36,36,2018-09-22,2018-10-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site36,36,2018-10-28,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site36,36,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site36,36,2019-01-30,2019-03-30,Mar2019,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site36,36,2019-03-30,2019-04-30,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site36,36,2019-06-28,2019-07-25,Sep2019,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site36,36,2019-11-09,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site36,36,2019-12-29,2020-01-24,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site36,36,2020-01-26,2020-02-29,Feb2020,2020,January;February;March,February 2020,,Bushnell
UWSS,Site36,36,2020-02-29,2020-04-02,Apr2020,2020,March;April,April 2020,,Bushnell
UWSS,Site36,36,2020-04-28,2020-06-04,Jul2020,2020,April;May;June,July 2020,,Bushnell
UWSS,Site36,36,2020-08-13,2020-09-05,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site36,36,2020-10-22,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site36,36,2020-12-05,2021-02-03,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site36a,36a,2021-02-05,2021-03-29,Mar2021,2021,February;March,MarchApril2021,,Bushnell
UWSS,Site36a,36a,2021-03-29,2021-04-22,Jul2021,2021,March;April,July 2021,,Bushnell
UWSS,Site36a,36a,2021-08-03,2021-09-04,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site36a,36a,2021-09-04,2021-10-23,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site36a,36a,2021-10-23,2022-05-29,Jun2022,2022,Oct-May,June2022,,Bushnell
UWSS,Site36a,36a,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Bushnell
UWSS,Site36a,36a,2022-07-17,2022-08-20,Aug2022,2022,July;August,August2022,,Browning
UWSS,Site36a,36a,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Browning
UWSS,Site36a,36a,2022-10-02,2022-10-14,Jun2023,2022,October,June2023,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site38,38,2018-08-03,2018-08-04,2018,2018,August,Aug 25th check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Sep2018,2018,NA,September Check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Oct2018,2018,NA,October November Check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Dec2018,2018,NA,December2018,wrong date,Bushnell
UWSS,Site38,38,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site38,38,2019-01-30,2019-04-21,Mar2019,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site38,38,NA,NA,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site38,38,NA,NA,Sep2019,2019,NA,SeptoNov2019,,Bushnell
UWSS,Site38,38,NA,NA,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site38,38,2019-12-30,2020-01-26,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site38,38,2020-01-26,2020-03-01,Feb2020,2020,January;February;March,February 2020,,Bushnell
UWSS,Site38,38,2020-03-01,2020-04-28,Apr2020,2020,March;April,April 2020,,Bushnell
UWSS,Site38,38,2020-04-28,2020-06-01,May2020,2020,April;May;June,May 2020,,Bushnell
UWSS,Site38,38,2020-06-01,2020-07-09,Jun2020,2020,May;June,June 2020,,Bushnell
UWSS,Site38,38,2020-07-09,2020-08-13,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site38,38,2020-08-13,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site38,38,2020-10-15,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site38,38,2020-12-05,2021-01-20,Jan2021,2021,December;January,January2021,,Bushnell
UWSS,Site38,38,2020-01-25,2021-03-06,Mar2021,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site38,38,2021-03-29,2021-05-31,May2021,2021,March;April;May,May2021,,Bushnell
UWSS,Site38,38,2021-05-31,2021-08-12,Jul2021,2021,May;June;July;August,July 2021,,Bushnell
UWSS,Site38a,38a,2021-08-19,2021-09-04,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site38a,38a,2021-09-04,2021-10-23,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site38b,38b,NA,NA,Sep2022,2022,NA,September2022,cam error,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site39,39,2018-07-31,2018-08-25,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site39,39,2018-08-25,2018-09-22,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site39,39,2018-09-22,2018-10-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site39,39,2018-10-28,2018-12-18,Dec2018,2018,October;November;December,December2018,,Bushnell
UWSS,Site39,39,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site39,39,2019-01-30,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site39,39,2019-03-30,2019-06-28,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site39,39,2019-06-28,2019-10-08,Sep2019,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site39,39,2019-10-08,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site39,39,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site39,39,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site39,39,2020-02-29,2020-04-28,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site39,39,2020-04-28,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site39,39,2020-05-30,2020-06-07,Jul2020,2020,May;June,July 2020,,Bushnell
UWSS,Site39,39,2020-08-13,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site39,39,NA,NA,Nov2020,2020,NA,November 2020,"Card reads as empty, SD malfunction maybe, wrote 39 on front of card with star",Bushnell
UWSS,Site39,39,2020-12-05,2021-01-09,Jan2021,2021,December;January,January2021,,Bushnell
UWSS,Site39,39,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site39a,39a,2021-08-04,2021-08-05,Sep2021,2021,August,September 2021,Malfunction,Bushnell
UWSS,Site39,39,2022-05-23,2022-08-20,Aug2022,2022,May;June;July;August,August2022,,Bushnell
UWSS,Site39,39,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site40,40,2018-08-03,2018-08-28,Aug2018,2018,August,Aug 25th check,,Bushnell
UWSS,Site40,40,2018-08-28,2018-10-10,Sep2018,2018,August;September;October,September Check,,Bushnell
UWSS,Site40,40,2018-10-10,2018-11-18,Dec2018,2018,October; November,December2018,,Bushnell
UWSS,Site40,40,2018-12-24,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site40,40,2019-01-30,2019-04-05,Mar2019,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site40,40,NA,NA,Jun2019,2019,NA,JuneJuly2019,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Sep2019,2019,NA,SeptoNov2019,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Dec2019,2019,NA,December 2019,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jan2020,2020,NA,January 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Feb2020,2020,NA,February 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Apr2020,2020,NA,April 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,May2020,2020,NA,May 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jun2020,2020,NA,June 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jul2020,2020,NA,July 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Aug2020,2020,NA,August 2020,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Oct2020,2020,NA,October 2020,Stolen,Bushnell
UWSS,Site40a,40a,2020-10-22,2020-11-18,Nov2020,2020,October; November,November 2020,dead battery,Bushnell
UWSS,Site40a,40a,2020-12-05,2021-01-20,Jan2021,2021,December;January,January2021,,Bushnell
UWSS,Site40a,40a,2021-01-20,2021-03-29,Mar2021,2021,January;February;March,MarchApril2021,Photos all tinted pink,Bushnell
UWSS,Site40a,40a,2021-04-22,2021-05-04,May2021,2021,April;May,May2021,Weird folders,Bushnell
UWSS,Site40a,40a,2021-05-31,2021-06-09,Jul2021,2021,May;June,July 2021,"Weird folders, malfunction",Bushnell
UWSS,Site40a,40a,NA,NA,NA,NA,NA,September 2021,Error,Bushnell
UWSS,Site40a,40a,2021-09-04,2021-10-23,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site40a,40a,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Browning
UWSS,Site40a,40a,2022-08-14,2022-08-20,Aug2022,2022,August,August2022,,Browning
UWSS,Site40,40,2022-08-28,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
