Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site33a,33a,2021-01-22,2021-04-20,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site33a,33a,2021-04-22,2021-05-31,May-21,2021,April;May,May-21,,Bushnell
UWSS,Site33a,33a,2021-05-31,2021-06-28,Jul-21,2021,May;June,Jul-21,,Bushnell
UWSS,Site33,33a,2021-08-03,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site33,33a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site33,33a,2022-08-14,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site34,34,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site34,34,2018-08-25,2018-10-08,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site34,34,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site34,34,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site34,34,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site34,34,2019-01-30,2019-03-19,Mar-19,2019,January;February;March;April,MarchandApril2019,wrong date,Bushnell
UWSS,Site34,34,NA,NA,Jun-19,2019,NA,JuneJuly2019,skipped,Bushnell
UWSS,Site34,34,2019-04-21,2019-06-01,Sep-19,2019,April;May;June,SeptoNov2019,wrong date,Bushnell
UWSS,Site34,34,2020-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site34,34,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site34,34,2020-01-26,2020-02-06,Feb-20,2020,January;February;March,Feb-20,wrong date,Bushnell
UWSS,Site34,34,2020-03-01,2020-04-28,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site34,34,2020-04-28,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site34,34,2020-06-01,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site34,34,2020-07-09,2020-08-13,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site34,34,2020-08-13,2020-10-02,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site34,34,2020-10-15,2020-12-05,Nov-20,2020,October;November;November,Nov-20,,Bushnell
UWSS,Site34,34,2020-12-05,2020-12-13,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site34,34,2021-01-25,2021-03-29,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site34,34,2021-03-29,2021-05-31,May-21,2021,March;April;May,May-21,,Bushnell
UWSS,Site34,34,2021-05-31,2021-08-04,Jul-21,2021,May;June;July;August,Jul-21,,Bushnell
UWSS,Site34,34,2021-08-04,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site34,34,2021-09-04,2021-09-24,Oct-21,2021,September,Oct-21,,Bushnell
UWSS,Site34,34,2021-09-24,2022-06-19,Jun-22,2022,Sep-Jun,Jun-22,,Bushnell
UWSS,Site34,34,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site34a,34a,2022-07-17,2022-08-14,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site34a,34a,2022-08-14,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site35,35,NA,NA,Aug-18,2018,NA,Aug 25th check,,Bushnell
UWSS,Site35,35,2018-08-28,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site35,35,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site35,35,2018-10-28,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site35,35,2018-12-31,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site35,35,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site35,35,2019-03-30,2019-06-28,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site35,35,2019-06-28,2019-11-09,Sep-19,2019,June;July;August;September;October;November,SeptoNov2019,,Bushnell
UWSS,Site35,35,2019-11-09,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site35,35,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site35,35,2020-01-25,2020-02-29,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site35,35,2020-03-01,2020-04-29,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site35,35,NA,NA,May-20,2020,NA,May-20,skipped,Bushnell
UWSS,Site35,35,NA,NA,Jun-20,2020,NA,Jun-20,skipped,Bushnell
UWSS,Site35,35,2020-05-30,2020-08-13,Jul-20,2020,May;June;July;August,Jul-20,,Bushnell
UWSS,Site35,35,2020-08-13,2020-10-22,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site35,35,2020-10-22,2020-12-05,Nov-20,2020,October;November;November,Nov-20,,Bushnell
UWSS,Site35,35,2020-12-05,2021-01-22,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site35a,35a,2021-03-02,2021-03-29,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site35a,35a,2021-03-29,2021-05-31,May-21,2021,March;April;May,May-21,,Bushnell
UWSS,Site35a,35a,2021-05-31,2021-08-03,Jul-21,2021,May;June;July;August,Jul-21,,Bushnell
UWSS,Site35a,35a,2021-08-03,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site35a,35a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site35a,35a,2021-10-23,2022-04-22,Jun-22,2022,Oct-April,Jun-22,,Bushnell
UWSS,Site35a,35a,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site35a,35a,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site35a,35a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site36,36,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site36,36,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site36,36,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site36,36,2018-10-28,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site36,36,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site36,36,2019-01-30,2019-03-30,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site36,36,2019-03-30,2019-04-30,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site36,36,2019-06-28,2019-07-25,Sep-19,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site36,36,2019-11-09,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site36,36,2019-12-29,2020-01-24,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site36,36,2020-01-26,2020-02-29,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site36,36,2020-02-29,2020-04-02,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site36,36,2020-04-28,2020-06-04,Jul-20,2020,April;May;June,Jul-20,,Bushnell
UWSS,Site36,36,2020-08-13,2020-09-05,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site36,36,2020-10-22,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site36,36,2020-12-05,2021-02-03,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site36a,36a,2021-02-05,2021-03-29,Mar-21,2021,February;March,MarchApril2021,,Bushnell
UWSS,Site36a,36a,2021-03-29,2021-04-22,Jul-21,2021,March;April,Jul-21,,Bushnell
UWSS,Site36a,36a,2021-08-03,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site36a,36a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site36a,36a,2021-10-23,2022-05-29,Jun-22,2022,Oct-May,Jun-22,,Bushnell
UWSS,Site36a,36a,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site36a,36a,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site36a,36a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site38,38,2018-08-03,2018-08-04,2018,2018,August,Aug 25th check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Sep-18,2018,NA,September Check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Oct-18,2018,NA,October November Check,wrong date,Bushnell
UWSS,Site38,38,NA,NA,Dec-18,2018,NA,Dec-18,wrong date,Bushnell
UWSS,Site38,38,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site38,38,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site38,38,NA,NA,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site38,38,NA,NA,Sep-19,2019,NA,SeptoNov2019,,Bushnell
UWSS,Site38,38,NA,NA,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site38,38,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site38,38,2020-01-26,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site38,38,2020-03-01,2020-04-28,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site38,38,2020-04-28,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site38,38,2020-06-01,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site38,38,2020-07-09,2020-08-13,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site38,38,2020-08-13,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site38,38,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site38,38,2020-12-05,2021-01-20,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site38,38,2020-01-25,2021-03-06,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site38,38,2021-03-29,2021-05-31,May-21,2021,March;April;May,May-21,,Bushnell
UWSS,Site38,38,2021-05-31,2021-08-12,Jul-21,2021,May;June;July;August,Jul-21,,Bushnell
UWSS,Site38a,38a,2021-08-19,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site38a,38a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site38b,38b,NA,NA,Sep-22,2022,NA,Sep-22,cam error,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site39,39,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site39,39,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site39,39,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site39,39,2018-10-28,2018-12-18,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site39,39,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site39,39,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site39,39,2019-03-30,2019-06-28,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site39,39,2019-06-28,2019-10-08,Sep-19,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site39,39,2019-10-08,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site39,39,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site39,39,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site39,39,2020-02-29,2020-04-28,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site39,39,2020-04-28,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site39,39,2020-05-30,2020-06-07,Jul-20,2020,May;June,Jul-20,,Bushnell
UWSS,Site39,39,2020-08-13,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site39,39,NA,NA,Nov-20,2020,NA,Nov-20,"Card reads as empty, SD malfunction maybe, wrote 39 on front of card with star",Bushnell
UWSS,Site39,39,2020-12-05,2021-01-09,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site39,39,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site39a,39a,2021-08-04,2021-08-05,Sep-21,2021,August,Sep-21,Malfunction,Bushnell
UWSS,Site39,39,2022-05-23,2022-08-20,Aug-22,2022,May;June;July;August,Aug-22,,Bushnell
UWSS,Site39,39,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site40,40,2018-08-03,2018-08-28,Aug-18,2018,August,Aug 25th check,,Bushnell
UWSS,Site40,40,2018-08-28,2018-10-10,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site40,40,2018-10-10,2018-11-18,Dec-18,2018,October; November,Dec-18,,Bushnell
UWSS,Site40,40,2018-12-24,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site40,40,2019-01-30,2019-04-05,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site40,40,NA,NA,Jun-19,2019,NA,JuneJuly2019,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Sep-19,2019,NA,SeptoNov2019,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Dec-19,2019,NA,Dec-19,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jan-20,2020,NA,Jan-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Feb-20,2020,NA,Feb-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Apr-20,2020,NA,Apr-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,May-20,2020,NA,May-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jun-20,2020,NA,Jun-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Jul-20,2020,NA,Jul-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Aug-20,2020,NA,Aug-20,Stolen,Bushnell
UWSS,Site40,40,NA,NA,Oct-20,2020,NA,Oct-20,Stolen,Bushnell
UWSS,Site40a,40a,2020-10-22,2020-11-18,Nov-20,2020,October; November,Nov-20,dead battery,Bushnell
UWSS,Site40a,40a,2020-12-05,2021-01-20,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site40a,40a,2021-01-20,2021-03-29,Mar-21,2021,January;February;March,MarchApril2021,Photos all tinted pink,Bushnell
UWSS,Site40a,40a,2021-04-22,2021-05-04,May-21,2021,April;May,May-21,Weird folders,Bushnell
UWSS,Site40a,40a,2021-05-31,2021-06-09,Jul-21,2021,May;June,Jul-21,"Weird folders, malfunction",Bushnell
UWSS,Site40a,40a,NA,NA,NA,NA,NA,Sep-21,Error,Bushnell
UWSS,Site40a,40a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site40a,40a,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Browning
UWSS,Site40a,40a,2022-08-14,2022-08-20,Aug-22,2022,August,Aug-22,,Browning
UWSS,Site40,40,2022-08-28,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
